user_name,user_id,video_id,video_description,video_create_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
crawking,6835639642319193094,7115143483123567918,GET YOU ONE NOW!!!!! #thewinesavant #AR15 #Drinks #decoration #Crawking #Amazon #@Wine & Whiskey Decanters 🍷 #Whiskey,2022-06-30 14:10:40,86,https://www.tiktok.com/@crawking/video/7115143483123567918?lang=en,205900,8269,1140,2100000
sunflower.say,6638393908886454278,6976007994962136326,I wonder what my dad plans on doing with all these 😂 #whiskey #jackdaniels #collection,2021-06-20 15:33:56,14,https://www.tiktok.com/@sunflower.say/video/6976007994962136326?lang=en,205800,7104,1506,1400000
smokedfashionedco,6958769645746848773,7090725113900993838,Calling all whiskey lovers! Link in bio to order.  #perfect #whiskeylover #smokedwhiskey #smokeddrink #whiskey #bourbon #smoke #smoketop,2022-04-25 18:54:53,24,https://www.tiktok.com/@smokedfashionedco/video/7090725113900993838?lang=en,202900,25300,1051,2800000
brewzle,6962714209872856069,7130617467084213547,Trying To Make Crown Peach Tea #bourbon #whiskey #whisky #fypシ #mixdrinks,2022-08-11 06:57:40,59,https://www.tiktok.com/@brewzle/video/7130617467084213547?lang=en,200700,498,731,1800000
drinkowithrico,6923990381210764293,6951451958184070406,Reply to @mj_coffee.40 Mango Whiskey & Pineapple!🍹 #fyp #mango #whiskey #pineapple #drinkingthecomments #bartender #foryoupage #21 #ItsOurHome,2021-04-15 11:23:57,59,https://www.tiktok.com/@drinkowithrico/video/6951451958184070406?lang=en,199300,524,1575,1400000
thefountain2805,6912073476723786757,6919114125817744645,What are we tasting today? #bourbon #bourbontiktok #makersmark #murphydoor #whiskey #whisky #fyp #secretroom,2021-01-18 06:56:56,40,https://www.tiktok.com/@thefountain2805/video/6919114125817744645?lang=en,198700,17700,1569,1200000
auntmablecrawford,6801913106941723654,6933524307624725765,Reply to @athraalba Mernin erryone! Get up and get trashed! #comedy #comedian #alcohol #whiskey,2021-02-26 02:56:00,15,https://www.tiktok.com/@auntmablecrawford/video/6933524307624725765?lang=en,196100,9050,1367,1100000
elsucio0dan69,6580160517452546053,6826821141106117893,#peda #alcohol #borrachos #tequila #whiskey  #fiesta #rumba #parati,2020-05-14 14:52:41,12,https://www.tiktok.com/@elsucio0dan69/video/6826821141106117893?lang=en,194900,16500,1014,2300000
dokaryan,215109628081172480,7124374743595126022,I left caramel popcorn in whiskey for a week #whiskey #caramelpopcorn #dokaryan #fyp #yqr #inajar @dokaryan,2022-07-25 11:12:40,52,https://www.tiktok.com/@dokaryan/video/7124374743595126022?lang=en,192600,1052,802,1300000
dokaryan,215109628081172480,7005237716778568965,I left choccy milk in whiskey for a month #choccymilk #whiskey #inajar #pickled #dokaryan #fyp #yqr @lmdistillery,2021-09-07 10:00:08,59,https://www.tiktok.com/@dokaryan/video/7005237716778568965?lang=en,192400,1162,1212,1300000
themainahman,6601280852847230981,6869821849740528901,#MillennialsOfTikTok #DidYouKnow #drinking #alcoholiccheck #whiskey #lifeadvice #truestory #beer #vodka,2020-09-07 11:57:29,16,https://www.tiktok.com/@themainahman/video/6869821849740528901?lang=en,190900,859,1116,955400
mariahlkrueger,6646061318972866565,6740902991538261253,When the #tacobell guy took a drink of our #jackdaniels.... #alcohol #fyp #foryourpage  #drunk #drinkchallenge #drinking #whiskey #funny #trending,2019-09-26 02:06:32,10,https://www.tiktok.com/@mariahlkrueger/video/6740902991538261253?lang=en,190000,3079,480,1800000
theirishconnection,6940964426262594565,7008207248199617797,#Hozier #HumoursOfWhiskey #Whiskey #Acapella #IrishMusic #FolkMusic #FolkSong #IrishSong #IrishConnection #fyp #foryou #fypシ #fy #fypシ゚viral #fypage,2021-09-15 10:03:25,44,https://www.tiktok.com/@theirishconnection/video/7008207248199617797?lang=en,189300,9572,882,1300000
simplehistory_,6819591148698420230,7031667190470331653,Follow for more #whiskey #whisky #office #dispenser #history,2021-11-17 14:19:59,8,https://www.tiktok.com/@simplehistory_/video/7031667190470331653?lang=en,189000,55300,3927,2300000
maverick99,6768528008019297285,6769952858394660102,Everytime #drinking #alcoholic #country #yeeyee #cowboy #boots #beer #whiskey #tequila #college #frat #western #bullriding #rodeo #fyp,2019-12-13 07:54:44,15,https://www.tiktok.com/@maverick99/video/6769952858394660102?lang=en,186900,27700,369,2000000
thewinesavant,6969588680148550661,7066861218627128623,#guntok #ar15 #constructionworker #whiskeytok #whiskey,2022-02-20 10:30:47,9,https://www.tiktok.com/@thewinesavant/video/7066861218627128623?lang=en,184500,2234,522,6900000
ashbash0921,6730564086734930949,7053256403460590895,please tell me so I can say its only him #whiskey #husbandwifecomedy #ice #boujieonabudget @tattedupdaddy,2022-01-14 18:37:09,43,https://www.tiktok.com/@ashbash0921/video/7053256403460590895?lang=en,182100,16500,13100,3100000
ladshub,6870568470069740549,6939576134283709702,#foryou #fyp #fy #foryoupage #alcohol #drinks #party #icey #freshx #glassy #whiskey #freshness #ep4,2021-03-14 11:19:41,10,https://www.tiktok.com/@ladshub/video/6939576134283709702?lang=en,180400,8656,2275,1800000
