user_name,user_id,video_id,video_description,video_create_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
vchriss_,6631063461411438598,6660259761004481798,Issa jelly ☺️#ad #foryoupage #vapetricks,2019-02-20 17:29:27,10,https://www.tiktok.com/@vchriss_/video/6660259761004481798?lang=en,184400,4278,262,2900000
kajayvapebukittinggi,6846748289036551170,6950097022259268865,,2021-04-11 19:46:08,15,https://www.tiktok.com/@kajayvapebukittinggi/video/6950097022259268865?lang=en,18400,142,90,1000000
vape.trickster,6798688618707584005,6800968873064664326,Jelly with the jelly ring 😌 #vape #vaping #tiktok #foryoupage #fyp #viral #foryou #vapeforyou #vapetricks #vapetrick #vapelife #trending,2020-03-05 21:52:50,12,https://www.tiktok.com/@vape.trickster/video/6800968873064664326?lang=en,18200,260,81,182400
mvapeofficial,6588777718174072837,6898624073325235458,,2020-11-24 01:44:46,14,https://www.tiktok.com/@mvapeofficial/video/6898624073325235458?lang=en,18100,148,173,175400
jonlado,89205021157765120,6878962211834907905,Que acaba de pasar? 😳 #fyp #xyzbca #vapetricks #foryourpage #parati #foryou #slowmo,2020-10-02 03:06:41,9,https://www.tiktok.com/@jonlado/video/6878962211834907905?lang=en,18100,24,56,174400
jaxellfrias,90251920409260033,6937238859356966149,✨Tutorial del aro / how to make a O’S ✨ Usando el Drag X Plus de voopoo #fyp #vaperz_edge #vape #vapetricks #viral #tutorials #parati #lentejas,2021-03-08 03:09:57,57,https://www.tiktok.com/@jaxellfrias/video/6937238859356966149?lang=en,18100,190,62,283200
jonlado,89205021157765120,6908392768012291329,"Tiktok me borró el video con 1M de visitas, confío en los panas #fyp #vapetricks #viral #eliminado",2020-12-20 09:32:17,11,https://www.tiktok.com/@jonlado/video/6908392768012291329?lang=en,17600,94,60,92500
vfins,6743109302817293318,6795123493303225606,"Выучил новый сплит,строго не судите😌 Еще одно видео в inst: vfinslife               #vapetricks #vape #vapeteick #vfins",2020-02-19 03:49:39,20,https://www.tiktok.com/@vfins/video/6795123493303225606?lang=en,17600,170,88,92900
jaxellfrias,90251920409260033,6932181543729270021,"Responder a @edutrixx aquí lo tienes, usando el drag 3 de voopo #fyp #vapetricks #viral #lentejas #vape #vaper #parati",2021-02-22 12:05:00,13,https://www.tiktok.com/@jaxellfrias/video/6932181543729270021?lang=en,17400,148,66,296500
edripss2,7073410501359961093,7111453185742621958,@zovoofansclub #satisfying #vapetricks,2022-06-20 15:30:29,8,https://www.tiktok.com/@edripss2/video/7111453185742621958?lang=en,17400,823,440,359200
jaxellfrias,90251920409260033,6938801246195289350,Responder a @yosedaza esto es lo más parecido a un corazón ♥️ que puedo hacer 🥲 usando el Drag 3 de voopoo #fyp #vape #vapetricks #viral #lentejas,2021-03-12 08:12:44,12,https://www.tiktok.com/@jaxellfrias/video/6938801246195289350?lang=en,17400,100,125,181100
andreabluish,6792244390255707142,6872454448401190145,Merece ser viral  | #vapeo #vapelifestyle #vapecommunity #vapegirls #girlswhovape #vapetricks #vapear #vapeador #vapeaddict #vapetrick,2020-09-14 14:13:18,15,https://www.tiktok.com/@andreabluish/video/6872454448401190145?lang=en,17300,768,92,189300
jaxellfrias,90251920409260033,6932070437241310469,✨¿Os gustan así los vídeos editados? ✨ Usando el Drag 3 de @voopootech ▫️Editado por @cloudworksjoe ▫️ #fyp #vapetricks #parati  #lentejas  #vape,2021-02-22 04:54:04,13,https://www.tiktok.com/@jaxellfrias/video/6932070437241310469?lang=en,17200,371,70,279700
